Landmark,Coordinate 1,Coordinate 2,Coordinate 3,Coordinate 4,Coordinate 5,Coordinate 6,Coordinate 7,Coordinate 8,Coordinate 9,Coordinate 10,Coordinate 11,Coordinate 12,Coordinate 13,Coordinate 14,Coordinate 15,Coordinate 16,Coordinate 17,Coordinate 18,Coordinate 19,Coordinate 20,Coordinate 21,Coordinate 22,Coordinate 23,Coordinate 24,Coordinate 25,Coordinate 26,Coordinate 27,Coordinate 28,Coordinate 29,Coordinate 30,Coordinate 31,Coordinate 32,Coordinate 33,Coordinate 34,Coordinate 35,Coordinate 36,Coordinate 37,Coordinate 38,Coordinate 39,Coordinate 40,Coordinate 41,Coordinate 42,Coordinate 43,Coordinate 44,Coordinate 45,Coordinate 46,Coordinate 47,Coordinate 48,Coordinate 49,Coordinate 50,Coordinate 51,Coordinate 52,Coordinate 53,Coordinate 54,Coordinate 55,Coordinate 56,Coordinate 57,Coordinate 58,Coordinate 59,Coordinate 60,Coordinate 61,Coordinate 62,Coordinate 63,Coordinate 64,Coordinate 65,Coordinate 66,Coordinate 67,Coordinate 68,Coordinate 69,Coordinate 70,Coordinate 71,Coordinate 72,Coordinate 73,Coordinate 74,Coordinate 75,Coordinate 76,Coordinate 77,Coordinate 78,Coordinate 79,Coordinate 80,Coordinate 81,Coordinate 82,Coordinate 83,Coordinate 84,Coordinate 85,Coordinate 86,Coordinate 87,Coordinate 88,Coordinate 89,Coordinate 90
191,348,304,348,305,347,303,348,304,347,303,346,303,347,302,346,303,347,302,347,302,348,301,347,301,346,302,347,303,346,303,346,303,345,304,345,304,346,304,346,304,346,304,346,304,346,303,346,303,346,303,346,303,346,303,346,302,345,303,345,303,345,303,345,303,345,303,345,302,345,302,345,301,346,302
80,355,302,355,303,354,301,355,301,355,300,354,301,354,300,354,300,354,300,354,300,354,299,354,298,353,299,354,300,353,301,353,301,352,301,352,301,353,301,353,301,353,301,353,301,353,301,353,301,353,300,353,300,353,301,353,300,352,301,352,302,352,302,352,301,352,301,352,301,352,301,352,300,353,301
81,363,301,363,302,362,300,363,300,363,299,362,299,362,298,362,299,363,298,363,297,362,296,362,296,361,297,362,298,361,299,361,299,361,299,361,299,361,299,361,299,361,299,361,299,361,299,361,299,361,299,361,299,361,299,361,298,361,300,361,300,360,300,360,300,360,300,361,299,361,300,360,299,361,300
82,372,300,373,301,372,299,373,299,373,298,372,298,372,297,372,298,372,297,372,296,372,295,372,295,371,296,371,297,371,297,371,297,371,298,371,298,371,298,371,298,371,298,371,298,371,298,371,298,371,298,371,298,371,298,371,298,371,299,371,300,370,300,370,299,370,299,370,299,370,299,370,298,371,300
13,384,300,385,301,384,298,385,298,385,297,384,298,384,296,384,297,384,296,384,296,384,294,384,294,382,296,383,296,383,297,383,297,382,298,382,298,383,297,383,297,383,298,383,298,383,298,383,298,383,297,383,297,383,297,383,297,382,298,382,299,381,299,382,299,381,299,382,299,382,299,382,298,383,300
312,394,299,395,300,395,297,395,297,396,296,395,297,395,296,395,296,395,295,395,295,394,294,394,294,393,295,394,295,394,296,394,296,393,297,393,297,394,296,394,297,394,297,394,297,394,297,394,297,394,296,394,296,394,297,394,296,393,297,393,298,392,299,392,298,392,298,393,298,393,298,393,297,394,299
311,403,299,404,299,404,297,405,297,405,296,404,296,404,295,404,296,404,295,404,295,403,294,403,294,402,295,403,295,403,296,403,296,403,297,403,297,403,296,403,297,403,297,403,297,403,296,404,297,403,296,404,296,403,296,403,296,402,297,402,298,401,298,402,298,401,298,402,298,402,298,402,297,403,298
310,410,300,412,299,412,298,412,298,412,297,412,297,411,296,412,296,411,296,411,296,410,295,410,295,409,296,410,297,410,298,410,298,410,298,410,298,410,297,410,298,410,298,410,298,411,297,411,297,411,297,411,297,411,297,410,297,410,298,410,298,409,299,409,298,409,298,409,298,409,298,409,297,411,298
415,416,301,418,300,418,299,418,299,418,298,418,298,418,298,418,298,417,298,417,298,416,297,417,297,416,299,416,299,417,300,416,300,416,300,416,300,417,299,417,299,417,299,417,299,417,299,417,299,417,298,417,298,417,298,417,298,416,299,416,299,415,300,415,299,415,299,416,299,416,299,415,298,417,299
308,422,304,424,303,424,304,424,303,424,303,424,303,424,302,424,302,423,303,423,303,423,303,423,303,422,304,423,304,423,305,422,305,423,305,423,305,423,305,423,305,423,304,423,304,423,303,424,303,423,303,424,303,423,303,423,303,422,303,422,303,422,303,422,303,421,303,422,303,422,302,421,302,424,302
