Landmark,Coordinate 1,Coordinate 2,Coordinate 3,Coordinate 4,Coordinate 5,Coordinate 6,Coordinate 7,Coordinate 8,Coordinate 9,Coordinate 10,Coordinate 11,Coordinate 12,Coordinate 13,Coordinate 14,Coordinate 15,Coordinate 16,Coordinate 17,Coordinate 18,Coordinate 19,Coordinate 20,Coordinate 21,Coordinate 22,Coordinate 23,Coordinate 24,Coordinate 25,Coordinate 26,Coordinate 27,Coordinate 28,Coordinate 29,Coordinate 30,Coordinate 31,Coordinate 32,Coordinate 33,Coordinate 34,Coordinate 35,Coordinate 36,Coordinate 37,Coordinate 38,Coordinate 39,Coordinate 40,Coordinate 41,Coordinate 42,Coordinate 43,Coordinate 44,Coordinate 45,Coordinate 46,Coordinate 47,Coordinate 48,Coordinate 49,Coordinate 50,Coordinate 51,Coordinate 52,Coordinate 53,Coordinate 54,Coordinate 55,Coordinate 56,Coordinate 57,Coordinate 58,Coordinate 59,Coordinate 60,Coordinate 61,Coordinate 62,Coordinate 63,Coordinate 64,Coordinate 65,Coordinate 66,Coordinate 67,Coordinate 68,Coordinate 69,Coordinate 70,Coordinate 71,Coordinate 72,Coordinate 73,Coordinate 74,Coordinate 75,Coordinate 76,Coordinate 77,Coordinate 78,Coordinate 79,Coordinate 80,Coordinate 81,Coordinate 82,Coordinate 83,Coordinate 84,Coordinate 85,Coordinate 86,Coordinate 87,Coordinate 88,Coordinate 89,Coordinate 90,Coordinate 91,Coordinate 92,Coordinate 93,Coordinate 94,Coordinate 95,Coordinate 96,Coordinate 97,Coordinate 98,Coordinate 99,Coordinate 100,Coordinate 101,Coordinate 102,Coordinate 103,Coordinate 104,Coordinate 105,Coordinate 106,Coordinate 107,Coordinate 108,Coordinate 109,Coordinate 110,Coordinate 111,Coordinate 112,Coordinate 113,Coordinate 114,Coordinate 115,Coordinate 116,Coordinate 117,Coordinate 118,Coordinate 119,Coordinate 120,Coordinate 121,Coordinate 122,Coordinate 123,Coordinate 124,Coordinate 125,Coordinate 126,Coordinate 127,Coordinate 128
375,423,320,422,321,422,323,422,323,422,324,423,324,421,325,421,325,422,327,421,326,421,329,422,326,423,330,423,330,424,330,424,331,423,330,424,331,422,330,423,331,421,329,422,328,421,327,420,326,421,325,421,325,421,324,421,324,421,323,422,323,422,321,423,322,422,319,423,320,423,319
291,425,314,425,314,425,315,425,315,424,316,425,316,424,317,423,317,424,319,423,318,423,321,424,318,425,321,425,321,427,321,426,322,426,321,426,322,425,321,425,321,424,321,424,319,423,318,423,318,423,316,423,316,424,316,424,316,424,316,425,315,425,314,427,314,425,313,427,312,427,313
61,331,320,330,320,332,321,331,322,334,323,334,323,334,324,334,324,334,325,334,324,332,325,334,324,333,327,333,328,332,328,332,328,332,328,331,328,331,327,331,327,330,327,330,326,329,325,329,324,329,323,328,323,328,323,327,323,328,323,326,322,329,321,327,321,330,320,327,319,328,320
185,335,313,334,313,336,314,335,314,337,315,337,316,338,316,337,316,337,317,337,317,335,317,337,316,336,318,337,320,335,320,335,320,336,320,335,320,335,319,334,319,333,319,333,318,333,317,333,316,333,315,331,315,332,315,331,315,332,316,330,315,332,315,331,314,333,314,331,312,332,314
40,341,308,341,308,343,308,342,308,344,309,343,309,344,310,344,310,343,311,343,310,341,310,343,310,342,311,342,313,341,314,341,313,342,314,341,314,341,313,341,313,340,312,340,312,340,310,339,310,339,309,338,309,338,309,338,309,339,310,338,309,339,309,338,309,340,308,338,307,339,309
39,351,301,350,301,351,301,350,301,352,302,352,302,352,303,352,303,352,303,352,303,350,303,351,303,350,304,350,306,350,307,350,306,351,307,350,307,350,306,349,306,349,305,349,305,348,302,348,302,348,301,347,301,347,302,347,302,348,303,347,302,348,302,348,302,349,301,348,300,348,303
37,366,295,365,295,366,295,365,295,367,295,366,295,367,297,366,296,366,297,366,297,364,297,366,297,365,298,365,300,365,301,365,300,366,301,365,301,365,301,364,300,363,299,364,299,363,296,363,296,362,295,362,295,362,296,362,296,363,296,362,296,363,296,363,296,364,295,363,294,364,297
0,381,296,380,296,380,295,380,296,381,296,381,296,381,297,381,297,381,298,381,298,379,298,381,297,380,299,380,301,381,302,381,301,381,302,381,302,380,302,380,301,379,300,379,300,378,297,378,297,378,296,377,296,377,297,377,296,378,297,378,297,378,297,379,297,379,296,379,295,379,298
267,395,292,394,293,394,293,394,293,395,293,395,293,395,294,395,294,394,295,394,295,394,295,395,295,395,296,395,298,396,299,396,298,395,299,395,299,394,299,394,298,393,297,393,297,393,294,392,294,392,293,392,293,392,294,392,293,392,294,392,294,393,294,393,294,393,293,393,292,393,295
269,409,297,408,297,408,297,408,297,409,297,409,297,408,299,408,298,408,299,408,300,408,300,408,299,410,300,409,302,410,303,410,302,410,303,410,303,408,303,408,302,407,301,407,301,407,298,406,298,406,297,406,297,406,298,406,297,406,298,407,298,407,298,408,297,407,297,408,296,408,298
270,417,302,416,303,416,302,416,303,416,303,416,303,415,305,415,305,415,306,415,306,415,307,416,305,417,307,417,308,418,309,418,308,417,309,417,309,416,309,416,308,415,307,415,307,414,305,414,304,414,303,414,303,414,304,414,303,414,304,415,303,415,304,417,303,415,302,417,301,416,303
409,422,307,422,308,421,308,421,308,421,309,422,309,421,310,420,310,420,311,420,311,420,313,421,311,422,313,422,313,423,314,423,314,422,314,423,314,421,314,422,313,420,313,421,312,420,310,419,310,420,309,420,309,420,309,420,309,420,309,422,308,421,308,423,308,421,307,423,306,423,308
291,426,313,425,314,425,315,425,315,424,316,425,316,424,317,423,317,424,319,423,318,423,321,424,318,425,321,425,321,427,321,426,322,426,321,426,322,425,321,425,321,424,321,424,319,423,318,423,318,423,316,423,316,424,316,424,316,424,316,425,315,425,314,427,314,425,313,426,312,426,313
78,338,318,337,318,340,319,339,320,341,321,341,322,342,322,342,322,341,323,341,322,340,323,341,322,341,325,341,326,340,326,340,326,340,326,339,326,339,325,339,326,337,325,337,324,337,323,337,322,337,321,335,322,336,321,335,321,336,321,334,320,336,319,335,320,337,318,335,318,336,318
95,345,322,344,323,346,325,345,326,347,326,347,327,348,327,347,328,347,329,347,328,346,330,347,328,347,332,347,332,346,333,346,333,346,332,345,334,345,332,345,333,344,331,344,330,343,329,343,328,343,327,342,328,342,327,341,327,342,325,341,325,342,323,341,324,343,321,341,322,342,321
88,350,324,349,325,351,328,350,329,352,329,352,330,353,330,352,330,352,332,352,331,351,333,352,331,352,336,352,336,351,336,351,337,351,336,350,338,350,335,350,337,349,334,349,333,348,332,348,331,348,330,347,331,347,329,347,330,347,327,346,327,348,324,347,326,348,322,347,324,347,321
178,359,325,357,327,359,330,358,331,360,331,360,333,360,332,360,333,360,335,360,333,358,336,360,334,359,340,360,338,359,340,359,341,359,339,359,342,358,338,358,341,357,337,357,336,357,335,356,334,356,333,355,334,356,332,355,332,356,329,355,329,356,325,356,328,357,323,356,326,356,322
87,369,326,368,328,369,332,369,333,370,332,370,334,370,333,370,335,370,337,370,335,368,338,370,336,369,342,370,341,370,342,370,343,370,341,369,344,368,340,368,343,367,339,367,337,367,336,366,336,367,335,366,336,366,333,366,334,366,330,366,330,367,326,367,329,367,323,367,327,367,322
14,381,326,380,328,382,332,381,333,382,332,383,334,382,333,382,335,382,337,381,335,380,339,382,336,382,342,382,341,382,342,382,344,382,341,382,345,381,341,381,344,380,340,380,338,379,337,379,336,379,335,378,336,378,334,379,334,379,330,379,331,379,326,379,329,379,323,380,327,379,322
317,393,325,392,326,393,330,393,331,394,330,394,332,393,332,393,333,393,335,393,333,392,337,393,334,394,340,394,338,394,340,394,341,394,339,394,343,393,339,393,342,392,338,392,336,391,335,391,334,391,333,390,334,390,331,391,332,390,328,391,329,391,324,392,327,391,321,392,326,391,321
402,402,322,401,324,402,327,402,328,402,327,402,329,402,329,402,330,402,332,401,330,401,334,402,331,403,337,403,335,403,337,403,338,403,336,403,339,402,335,402,338,400,334,401,333,400,331,399,331,400,330,399,331,400,328,400,329,400,325,400,326,400,322,401,324,400,319,402,323,401,319
318,409,320,409,321,408,323,408,324,408,324,409,325,408,325,408,326,408,328,408,327,407,330,408,327,409,332,409,331,410,332,410,333,409,332,410,334,408,331,409,333,407,331,408,329,407,328,406,327,407,326,407,327,407,325,407,325,407,322,408,323,408,320,409,321,408,317,409,320,409,317
324,413,317,413,318,412,320,412,321,412,321,412,322,411,322,411,323,411,325,411,324,410,327,411,324,412,328,412,327,414,329,413,329,413,328,413,329,412,327,412,329,411,327,411,325,411,324,410,324,411,322,410,323,411,322,411,322,411,320,412,320,412,317,414,319,412,315,413,317,413,315
308,418,313,417,313,417,314,417,314,416,315,417,315,416,317,415,317,416,318,415,318,415,320,416,317,417,320,417,320,418,321,418,321,417,321,418,321,417,320,417,321,415,320,416,319,415,317,415,317,415,316,415,316,416,315,416,315,416,315,418,314,417,314,419,314,417,312,419,312,419,312
78,338,318,337,318,340,319,339,320,341,321,341,321,342,322,342,322,341,323,341,322,340,323,341,322,341,325,341,326,340,326,340,326,340,326,339,326,339,325,339,326,337,325,337,324,337,323,337,322,337,321,335,322,336,321,335,321,336,321,334,320,336,319,335,320,337,318,335,318,335,318
191,345,314,344,314,346,315,345,315,348,316,348,317,348,317,348,317,348,318,348,318,346,318,347,317,347,319,347,321,346,321,346,321,347,321,346,321,345,320,345,320,344,320,344,319,344,318,343,317,343,316,342,316,342,316,342,316,343,317,341,316,343,316,341,315,344,314,341,314,342,316
80,352,313,351,313,353,313,352,313,354,314,354,314,355,315,354,315,354,316,354,316,353,316,354,315,353,316,354,318,353,319,353,318,353,319,352,319,352,319,352,318,351,318,351,317,350,315,350,315,350,314,349,314,349,315,349,314,350,315,348,314,350,315,349,314,351,313,349,312,350,314
81,360,311,359,311,361,311,360,311,362,312,362,312,362,314,362,313,362,314,362,314,360,314,361,313,361,314,361,316,360,317,360,317,361,318,360,317,360,317,360,316,359,316,359,316,358,313,358,313,358,312,357,312,357,313,357,313,358,314,357,313,358,313,357,312,359,312,357,310,358,313
82,370,310,369,310,370,310,369,310,371,311,371,311,371,312,371,312,371,312,371,313,369,313,370,312,370,313,370,315,370,316,370,316,370,317,370,316,369,316,369,315,368,315,368,315,368,312,367,312,367,311,366,311,367,312,367,311,367,312,367,312,368,312,367,312,368,311,367,309,368,313
13,381,310,380,310,381,309,380,310,382,310,382,310,381,312,381,311,381,312,381,312,379,312,381,312,381,313,381,315,381,316,381,315,381,316,381,316,380,316,380,315,379,314,379,314,378,312,378,311,378,310,377,310,378,311,378,311,378,312,378,311,379,312,379,311,379,311,379,309,379,312
312,391,309,390,309,390,309,390,309,391,309,391,309,390,311,390,310,390,311,390,312,389,312,390,311,391,312,391,314,391,315,391,314,391,315,391,315,390,315,390,314,389,314,389,313,388,311,388,310,388,309,387,309,388,310,388,310,388,311,388,310,389,311,390,310,389,310,390,308,390,311
311,400,308,399,309,399,308,398,309,399,309,399,309,398,311,398,311,398,311,398,312,397,312,399,311,399,312,399,314,400,315,400,314,399,315,400,315,398,315,398,314,397,314,397,313,397,311,396,310,397,309,396,309,396,310,397,310,397,311,398,310,398,310,399,310,398,309,399,308,399,311
310,406,309,406,309,405,309,405,309,405,310,406,310,405,312,404,311,404,312,404,312,403,314,405,312,406,313,406,314,407,315,407,315,406,316,406,315,405,315,405,315,404,314,404,314,403,312,403,311,403,310,403,310,403,311,404,310,404,311,405,310,405,310,406,310,405,309,406,308,406,310
415,412,310,411,310,411,310,411,310,410,311,411,311,410,313,409,313,410,314,409,314,409,315,410,313,411,315,411,316,412,317,412,317,411,317,412,317,411,316,411,316,409,316,410,315,409,313,409,313,409,311,409,311,409,312,410,311,410,312,411,311,411,311,412,310,411,309,413,309,413,310
308,418,313,418,313,417,314,417,314,416,315,417,315,416,317,415,317,416,318,415,318,415,320,416,318,417,320,417,320,418,321,418,321,417,321,418,321,417,320,417,321,415,320,416,319,415,317,415,317,415,316,415,316,416,315,416,315,416,315,418,314,417,314,419,314,417,312,419,312,419,312
46,274,178,274,177,274,177,274,177,274,177,273,177,274,177,273,177,274,176,274,177,275,177,275,177,276,180,278,181,276,180,276,180,275,179,275,179,275,178,274,178,273,177,273,177,272,177,273,176,272,175,272,176,272,176,271,176,271,175,271,175,271,175,272,175,272,175,272,175,272,176
53,284,168,283,167,283,167,282,167,282,167,282,167,282,167,282,167,283,166,283,166,284,167,284,167,285,169,286,171,285,169,285,169,284,169,284,168,283,168,283,168,282,167,282,167,281,167,281,166,280,165,280,165,280,165,280,165,280,165,280,165,280,165,281,165,281,165,281,165,280,165
52,298,163,297,162,297,162,296,161,297,161,296,161,297,162,297,162,297,161,297,161,298,161,297,161,299,163,300,165,299,163,299,163,297,164,298,163,297,163,297,163,296,162,296,162,295,161,296,161,294,160,295,160,294,160,294,160,294,160,294,160,294,160,295,159,295,160,295,159,295,160
65,318,162,317,161,317,161,317,161,317,161,317,161,318,161,317,161,318,161,318,161,318,161,318,161,319,162,320,163,319,162,319,162,318,164,318,163,318,163,317,162,317,162,316,161,316,161,316,160,315,160,315,160,315,160,315,160,314,159,315,159,315,160,315,159,315,160,316,159,315,160
55,347,168,346,168,346,168,346,168,347,168,346,168,347,169,347,169,347,169,347,168,348,168,347,169,348,169,348,170,348,170,348,170,347,171,347,170,347,170,346,170,346,169,345,169,345,168,345,168,344,167,344,167,344,167,344,167,344,166,344,167,344,167,344,166,344,167,345,166,344,167
70,268,174,268,174,268,174,268,173,267,174,267,174,268,173,267,173,268,173,268,173,269,173,269,174,270,176,272,177,271,176,270,176,269,175,269,175,269,174,268,174,268,174,267,174,267,173,267,173,266,172,266,172,266,172,266,172,266,172,266,172,266,172,266,172,266,172,266,172,266,172
63,277,161,277,160,277,160,276,160,276,160,276,160,276,160,276,160,276,160,277,160,278,160,278,160,279,163,280,164,279,162,279,162,278,162,278,162,277,161,277,161,276,161,276,160,275,160,275,160,274,159,275,159,274,159,274,159,274,158,274,158,274,158,274,158,275,158,275,158,274,159
105,293,154,293,153,292,153,292,153,292,153,292,153,292,153,292,153,293,153,293,153,294,153,293,153,294,155,295,156,294,155,294,155,293,155,293,154,293,154,292,154,292,153,292,153,291,153,292,152,290,151,291,151,290,151,290,151,290,151,290,151,290,151,290,151,290,151,291,151,290,151
66,316,153,315,152,315,152,315,152,315,152,314,152,315,152,315,152,315,152,315,152,316,152,315,152,316,153,317,154,316,153,316,153,316,154,316,154,315,154,315,153,315,153,314,152,314,152,314,151,313,151,313,151,312,150,312,150,312,150,313,150,312,150,313,150,313,150,314,150,313,150
107,343,154,342,153,342,154,342,153,342,154,342,154,343,154,343,154,343,154,343,154,344,154,343,154,344,154,344,155,344,154,344,155,343,156,343,155,343,155,342,155,342,154,341,154,341,154,341,153,340,152,340,152,340,152,340,152,339,151,340,152,340,152,340,151,340,152,341,151,340,152
276,467,166,467,167,467,166,467,166,467,166,468,166,469,166,469,166,469,166,469,166,469,168,466,168,468,168,466,169,467,169,467,169,467,169,467,169,466,169,466,168,466,168,465,167,465,167,465,166,465,165,465,165,465,164,465,164,465,164,465,164,466,163,466,164,466,164,465,165,467,164
283,458,158,458,158,458,157,458,157,458,158,459,157,460,158,460,157,460,158,460,157,461,159,457,159,459,159,458,160,458,160,458,160,459,161,459,160,458,160,458,159,457,159,457,158,456,158,456,157,456,156,456,156,456,156,456,155,456,155,456,155,457,155,456,155,457,155,456,155,457,155
282,444,154,444,154,444,154,444,153,444,154,445,154,446,154,446,154,446,154,446,154,447,155,444,155,446,155,444,156,445,156,445,156,445,157,445,156,444,156,444,156,443,156,443,155,442,154,442,154,442,153,442,153,442,152,442,152,442,151,442,151,443,151,442,151,443,152,442,152,443,152
295,425,156,424,156,425,156,425,155,425,156,425,156,426,156,426,156,427,156,426,156,427,157,425,156,427,156,425,157,426,157,426,157,426,159,426,158,425,158,425,157,424,157,423,157,423,156,423,156,422,155,422,154,422,154,422,154,422,153,422,153,423,153,423,153,423,154,423,153,423,154
300,472,162,472,163,472,162,472,162,472,162,472,162,474,162,474,162,474,162,473,162,474,164,471,164,473,163,471,164,471,164,471,165,472,165,472,165,471,164,471,164,470,164,470,163,470,163,470,162,469,161,469,161,469,160,470,160,470,159,470,160,470,159,470,160,470,159,470,160,471,160
293,463,150,463,151,463,150,463,150,463,150,463,150,464,150,465,150,465,151,465,150,465,152,462,152,464,151,463,152,463,153,463,153,463,153,463,153,462,153,462,152,462,152,461,151,461,151,461,150,460,149,460,149,461,148,461,148,461,148,461,148,462,147,461,148,461,147,461,148,462,148
334,447,145,447,145,447,145,447,145,447,145,448,145,449,145,449,145,450,145,449,145,450,146,447,146,449,146,448,147,448,147,448,147,448,148,448,147,447,147,447,147,446,147,446,146,445,145,445,145,445,144,445,144,445,143,445,143,445,142,445,142,446,142,446,142,446,142,445,143,446,143
296,426,147,426,147,426,146,426,146,426,147,426,147,428,147,428,147,428,147,428,147,429,147,426,147,428,146,427,147,428,148,428,148,427,149,427,149,426,149,426,148,425,148,425,147,424,147,424,146,423,145,423,145,423,145,423,144,424,144,424,144,424,144,424,144,424,144,424,144,425,144
336,400,151,400,151,400,151,400,151,400,151,400,151,401,151,401,151,402,151,402,151,403,151,401,151,402,151,401,152,402,152,402,152,401,153,401,153,400,153,400,152,399,152,399,151,398,151,398,150,398,150,397,149,397,149,397,149,398,148,398,148,398,148,398,148,398,149,398,148,398,149
